rating,review,aspect_category,polarity
4,"[""'penguna'"", "" 'eh'"", "" 'kali'"", "" 'pas'"", "" 'kali'"", "" 'bagus'"", "" 'terima kasih'"", "" 'penilaian'"", "" 'berubah'"", "" 'bagus'"", "" 'pelayanan'""]",Pelayanan,negatif
5,"[""'alhamdulilah'"", "" 'dapetin'"", "" 'obat'"", "" 'repot'"", "" 'apotek'"", "" 'terima kasih'"", "" 'konsultasi'"", "" 'dokter'"", "" 'lancar'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'mudah'"", "" 'informasi'"", "" 'lengkap'""]",Anekdot/Serbaneka,positif
5,"[""'teratas'"", "" 'membantu'"", "" 'terima kasih'""]",Pelayanan,positif
3,"[""'akun'"", "" 'halodoc'"", "" 'tersambung'"", "" 'gopay'"", "" 'saldo'"", "" 'gopay'"", "" 'isi'"", "" 'mohon'"", "" 'diperbaiki'""]",Sistem,negatif
5,"[""'bagus'"", "" 'referensi'"", "" 'kesehatan'""]",Anekdot/Serbaneka,positif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'dokter'"", "" 'ramah'""]",Pelayanan,positif
5,"[""'respon'"", "" 'dokter'"", "" 'chat'"", "" 'cepat'"", "" 'dibalas'"", "" 'konsultasi'"", "" 'di mana'"", "" 'mudah'""]",Pelayanan,positif
5,"[""'cepat'"", "" 'penanganan'"", "" 'mantap'""]",Pelayanan,positif
4,"[""'he'"", "" 'iya'"", "" 'pembayaran'"", "" 'debit'"", "" 'bni'"", "" 'suport'"", "" 'terpaksa'"", "" 'pakai'"", "" 'mandiri'""]",Sistem,negatif
5,"[""'kali'"", "" 'mengunakan'"", "" 'aplikasi'"", "" 'halodoc'"", "" 'cepat'"", "" 'respon'"", "" 'pelayanan'"", "" 'cepat'"", "" 'sukses'""]",Pelayanan,positif
1,"[""'aplikasi'"", "" 'rongsokan'"", "" 'cari'"", "" 'obat'"", "" 'driver'"", "" 'gojek'"", "" 'diarahkan'"", "" 'apotek'"", "" 'tutup'""]",Sistem,negatif
4,"[""'konsultasi'"", "" 'tht'"", "" 'sih'"", "" 'langsung'"", "" 'direspon'"", "" 'dikasih'"", "" 'resep'"", "" 'bagus'"", "" 'semoga'"", "" 'lekas'"", "" 'sembuh'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'merespon'"", "" 'cepat'"", "" 'detail'"", "" 'konsultasi'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'nyaman'"", "" 'konsultasi'"", "" 'semoga'"", "" 'perbarui'""]",Pelayanan,positif
5,"[""'oke'"", "" 'mantap'"", "" 'susah'"", "" 'berobat'"", "" 'kali'"", "" 'mengunakan'"", "" 'aplikasi'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'bagus'"", "" 'membantu'"", "" 'beli'"", "" 'obat'"", "" 'muter'"", "" 'muter'"", "" 'cari'"", "" 'apotek'"", "" 'terima'"", "" 'kasih'""]",Sistem,positif
5,"[""'halodoc'"", "" 'membantu'"", "" 'sehat'"", "" 'penanganan'"", "" 'cepat'"", "" 'mudah'"", "" 'diakses'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'mudah'"", "" 'mudah'"", "" 'konsultasi'"", "" 'halodoc'"", "" 'sembuh'""]",Pelayanan,positif
1,"[""'aplikasi'"", "" 'pelan'"", "" 'nangapin'""]",Sistem,negatif
5,"[""'disat'"", "" 'darurat'"", "" 'bisadiandalkan'""]",Pelayanan,positif
3,"[""'terlambat'"", "" 'brpa'"", "" 'menit'"", "" 'langsung'"", "" 'dibatalkan'"", "" 'jadwal'"", "" 'konsultasi'"", "" 'uang'"", "" 'pengembalian dana'"", "" 'chat'"", "" 'bot'"", "" 'customer service'"", "" 'payah'"", "" 'ngrespon'""]",Sistem,negatif
5,"[""'trimaksh'"", "" 'halodok'"", "" 'saran'"", "" 'resep'"", "" 'terbagus'"", "" 'iya'"", "" 'tatap'"", "" 'muka'"", "" 'dokter'""]",Sistem,positif
5,"[""'membantu'"", "" 'konsultasi'"", "" 'obat'"", "" 'langsung'"", "" 'diterima'"", "" 'terima kasih'"", "" 'halo'"", "" 'dokter'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'dokter'"", "" 'kali'"", "" 'pakai'"", "" 'kaget'"", "" 'langsung'"", "" 'beli'"", "" 'obat'"", "" 'pakai'"", "" 'gojek'"", "" 'keren'"", "" 'sih'"", "" 'membantu'""]",Pelayanan,positif
3,"[""'bagus'"", "" 'layanan'"", "" 'customer service'"", "" 'respon'"", "" 'cepat'"", "" 'tolong'"", "" 'aplikasi'"", "" 'pelan'"", "" 'tertawa'"", "" 'dokter'"", "" 'mengunakan'"", "" 'asuransi'"", "" 'diterukan'""]",Anekdot/Serbaneka,negatif
4,"[""'bermanfat'"", "" 'kesehatan'""]",Pelayanan,positif
5,"[""'dimudahkan'"", "" 'membeli'"", "" 'obat'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'konsultasi'"", "" 'dokter'"", "" 'pelayanan'"", "" 'ramah'"", "" 'membantu'"", "" 'solusi'""]",Pelayanan,positif
5,"[""'mudah'"", "" 'cepat'"", "" 'informasinya'""]",Anekdot/Serbaneka,positif
5,"[""'halodoc'"", "" 'mantap'"", "" 'konsultasi'"", "" 'dokter'"", "" 'cepat'"", "" 'respon'"", "" 'ramah'"", "" 'terima'"", "" 'kasih'""]",Sistem,positif
5,"[""'mantap'"", "" 'membantu'"", "" 'seumpama'"", "" 'rumah'"", "" 'sakit'"", "" 'puskesmas'""]",Anekdot/Serbaneka,positif
5,"[""'puas'"", "" 'pelayanan'"", "" 'halodoc'"", "" 'terima kasih'"", "" 'membantu'""]",Pelayanan,positif
5,"[""'kali'"", "" 'mengunakan'"", "" 'aplikasi'"", "" 'konsultasi'"", "" 'anga'"", "" 'mintarsa'"", "" 'terima kasih'"", "" 'dokter'""]",Sistem,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'sat'"", "" 'berkonsultasi'"", "" 'kesehatan'""]",Sistem,positif
5,"[""'membantu'"", "" 'solusi'"", "" 'dokter'"", "" 'terpercaya'"", "" 'pengalaman'"", "" 'okeh'""]",Pelayanan,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'penjelasan'"", "" 'dokter'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'terbaik'""]",Sistem,positif
5,"[""'membantu'"", "" 'cocok'"", "" 'resep'"", "" 'dokter'"", "" 'terima'"", "" 'kasih'""]",Pelayanan,positif
5,"[""'aplikasi'"", "" 'membantu'""]",Sistem,positif
5,"[""'penjelasan'"", "" 'detail'"", "" 'sehinga'"", "" 'gdn'"", "" 'mudah'"", "" 'mengeti'""]",Pelayanan,positif
5,"[""'bermanfat'"", "" 'orang'""]",Anekdot/Serbaneka,positif
5,"[""'bismilah'"", "" 'semoga'"", "" 'bermanfat'""]",Anekdot/Serbaneka,netral
5,"[""'cepat'"", "" 'keluhan'"", "" 'pasien'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'komunikatif'"", "" 'ramah'"", "" 'sabar'"", "" 'pertanyan'"", "" 'saran'"", "" 'secara keseluruhan'"", "" 'oke'"", "" 'terima kasih'"", "" 'dokter'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'era'"", "" 'pandemi'"", "" 'semoga'"", "" 'ditingkatkan'"", "" 'layanan'""]",Pelayanan,positif
5,"[""'dokter'"", "" 'cepat'"", "" 'obat'"", "" 'kasi'"", "" 'obat'"", "" 'terbaik'"", "" 'langanan'""]",Pelayanan,positif
1,"[""'parah'"", "" 'konsultasi'"", "" 'bayar'"", "" 'indonesia'"", "" 'merdeka'"", "" 'mapia'"", "" 'kaya'""]",Harga,negatif
5,"[""'terima kasih'"", "" 'membantu'""]",Pelayanan,positif
1,"[""'pemesanan'"", "" 'bisax'"", "" 'notif'"", "" 'salah'"", "" 'coba'""]",Sistem,negatif
5,"[""'bagus'"", "" 'semoga'""]",Sistem,positif
4,"[""'mengakses'"", "" 'akun'"", "" 'nomor'"", "" 'telepon'"", "" 'hilang'"", "" 'mohon'"", "" 'bantuanya'""]",Sistem,negatif
5,"[""'terbantu'"", "" 'halo'"", "" 'doc'"", "" 'kerumah'"", "" 'sakit'"", "" 'alhamdulilah'"", "" 'sembuh'"", "" 'sakit'""]",Anekdot/Serbaneka,positif
5,"[""'ribet'"", "" 'apotek'"", "" 'halodoc'"", "" 'pakai'"", "" 'halodoc'"", "" 'puas'"", "" 'rumah'""]",Anekdot/Serbaneka,positif
4,"[""'arahkan'"", "" 'pembelian'"", "" 'obat'"", "" 'apotek'"", "" 'terdekat'"", "" 'rumah'"", "" 'pasien'"", "" 'terima'"", "" 'kasih'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'sat'"", "" 'pandemik'"", "" 'manfat'"", "" 'saskit'"", "" 'gejala'"", "" 'ringan'""]",Anekdot/Serbaneka,positif
1,"[""'tolong'"", "" 'filter'"", "" 'berdasarkan'"", "" 'wilayah'"", "" 'praktik'"", "" 'cek'""]",Anekdot/Serbaneka,negatif
5,"[""'kali'"", "" 'pakai'"", "" 'halodoc'"", "" 'lumayan'"", "" 'tenang'"", "" 'konsultasi'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'keren'"", "" 'sih'"", "" 'pakai'"", "" 'asuransi'""]",Pelayanan,positif
5,"[""'membantu'"", "" 'pandemi'"", "" 'rumah'"", "" 'konsultasi'""]",Anekdot/Serbaneka,positif
5,"[""'halo'"", "" 'dock'"", "" 'rutin'"", "" 'periksa'"", "" 'tangal'"", "" 'tentukan'"", "" 'sesuai'"", "" 'kehamilan'"", "" 'perbulan'"", "" 'mohon'"", "" 'kebijakan'"", "" 'dockter'""]",Anekdot/Serbaneka,positif
5,"[""'kali'"", "" 'konsultasi'"", "" 'suka'""]",Pelayanan,positif
5,"[""'pengemasan'"", "" 'cepat'"", "" 'pengiriman'"", "" 'cepat'"", "" 'kepepet'"", "" 'malam'"", "" 'malam'"", "" 'butuh'"", "" 'obat'"", "" 'kalah'"", "" 'cepat'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'bermanfat'"", "" 'efisien'"", "" 'tenaga'"", "" 'biaya'"", "" 'thanks'"", "" 'iya'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'ramah'"", "" 'solusi'"", "" 'sesuai'"", "" 'kondisi'"", "" 'konsultasi'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'sat'"", "" 'pandemi'"", "" 'chat'"", "" 'dokter'"", "" 'cepat'"", "" 'direspon'"", "" 'profesional'""]",Anekdot/Serbaneka,positif
5,"[""'mantap'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'cepat'"", "" 'kondisi'"", "" 'mendesak'"", "" 'pasien'"", "" 'pu'"", "" 'datangke'"", "" 'rumah sakit'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'sat'"", "" 'kondisi'"", "" 'mendadak'"", "" 'mendesak'"", "" 'terima kasih'"", "" 'so'"", "" 'semoga'"", "" 'sukses'""]",Anekdot/Serbaneka,positif
4,"[""'alhamdulilah'"", "" 'konsultasi'"", "" 'halodoc'"", "" 'berasa'"", "" 'ngobrol'"", "" 'langsung'"", "" 'dokter'""]",Sistem,positif
5,"[""'aplikasi'"", "" 'membantu'""]",Sistem,positif
5,"[""'takut'"", "" 'rumahsakit'"", "" 'di sini'"", "" 'dokter'"", "" 'oke'"", "" 'oke'"", "" 'macihalodoc'""]",Sistem,positif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'konsultasi'"", "" 'dokter'"", "" 'dokter'"", "" 'ramah'"", "" 'cepat'"", "" 'balas'"", "" 'chat'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'mengenali'"", "" 'penyakit'"", "" 'kucing'"", "" 'konsultasi'"", "" 'dokter'"", "" 'hewan'""]",Anekdot/Serbaneka,positif
5,"[""'ngebantu'"", "" 'sakit'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'kehidupan'"", "" 'sat'"", "" 'butuh'"", "" 'obat'"", "" 'tingal'"", "" 'pemesanan'""]",Sistem,positif
5,"[""'dokter'"", "" 'pertanyan'"", "" 'terbantu'"", "" 'merawat'"", "" 'suami'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
4,"[""'bagus'"", "" 'membantu'"", "" 'disat'"", "" 'susah'"", "" 'cari'"", "" 'obat'"", "" 'aplikasi'"", "" 'cepat'"", "" 'lengkap'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'dimasa'"", "" 'pandemi'"", "" 'mengurangi'"", "" 'kontak'"", "" 'langsung'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
4,"[""'dokter'"", "" 'melayani'"", "" 'gratis'"", "" 'respon'"", "" 'cepat'"", "" 'kaih'"", "" 'bintang'"", "" 'kali'"", "" 'mencoba'"", "" 'konsultasi'""]",Anekdot/Serbaneka,positif
5,"[""'alhamdulilah'"", "" 'terima'"", "" 'kasih'"", "" 'layanan'"", "" 'cepat'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'bagus'"", "" 'penjelasan'"", "" 'dokter'"", "" 'detail'"", "" 'pakai'"", "" 'gambar'"", "" 'tubuh'"", "" 'cepat'"", "" 'gampang'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'sayang'"", "" 'bayar'"", "" 'pakai'"", "" 'ovo'""]",Sistem,negatif
4,"[""'bagus'"", "" 'bermanfat'"", "" 'respon'"", "" 'cepat'"", "" 'tangap'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'bingung'"", "" 'ta'"", "" 'ke mana'"", "" 'aplikasi'"", "" 'membantu'"", "" 'terima kasih'"", "" 'yah'""]",Sistem,positif
5,"[""'menolong'"", "" 'halodoc'"", "" 'semoga'"", "" 'membantu'"", "" 'masyarakat'"", "" 'kemudahan'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'covid'"", "" 'sembilan'"", "" 'belas'"", "" 'rumah'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'terima kasih'""]",Anekdot/Serbaneka,positif
5,"[""'alhamdulilah'"", "" 'aplikasi'"", "" 'membantu'"", "" 'pelayanan'"", "" 'cepat'"", "" 'mantap'""]",Sistem,positif
4,"[""'tolong'"", "" 'fitur'"", "" 'fre'"", "" 'chat'"", "" 'asuransi'"", "" 'spesialis'"", "" 'dokter'"", "" 'tertawa'"", "" 'dokter'""]",Sistem,negatif
1,"[""'tulisan'"", "" 'sudh'"", "" 'terhubung'"", "" 'dokter'"", "" 'saldo'"", "" 'terpotong'"", "" 'chat'"", "" 'ngimong'"", "" 'ma'"", "" 'dokter'"", "" 'aplikasi'"", "" 'ek'""]",Sistem,negatif
5,"[""'konsultasi'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'terima'"", "" 'kasih'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
1,"[""'respon'""]",Anekdot/Serbaneka,negatif
5,"[""'dokter'"", "" 'ramah'"", "" 'lansung'"", "" 'point'"", "" 'penjelasan'"", "" 'penyakit'"", "" 'pertahankan'"", "" 'iya'""]",Pelayanan,positif
5,"[""'sunguh'"", "" 'bermanfat'"", "" 'disat'"", "" 'pandemi'"", "" 'memiliki'"", "" 'anak'"", "" 'sakit'"", "" 'malam'""]",Anekdot/Serbaneka,positif
5,"[""'terima kasih'"", "" 'aplikasi'"", "" 'membantu'"", "" 'konsultasi'"", "" 'kesehatan'""]",Anekdot/Serbaneka,positif
5,"[""'detail'"", "" 'membantu'"", "" 'dokternya'"", "" 'dikasih'"", "" 'resep'"", "" 'obat'""]",Anekdot/Serbaneka,positif
5,"[""'malam'"", "" 'dokter'"", "" 'sabar'"", "" 'melayani'"", "" 'konsultasi'"", "" 'keren'"", "" 'charles'""]",Anekdot/Serbaneka,positif
4,"[""'ambil'"", "" 'obat'"", "" 'rumah'"", "" 'kasihan'"", "" 'gojeknya'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'"", "" 'biaya'"", "" 'konsultasi'"", "" 'plus'"", "" 'obat'"", "" 'terjamgkau'"", "" 'terima kasih'""]",Anekdot/Serbaneka,positif
5,"[""'ulasan'"", "" 'dokter'"", "" 'obat'"", "" 'direkomendasikan'"", "" 'bagus'"", "" 'terima kasih'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'aplikasi'"", "" 'berhubunham'"", "" 'demgam'"", "" 'dokter'"", "" 'sat'"", "" 'pandemi'"", "" 'imi'""]",Anekdot/Serbaneka,positif
1,"[""'kasih'"", "" 'bintang'"", "" 'pemesanan'"", "" 'bayar'"", "" 'status'"", "" 'dibatalkan'"", "" 'uang'"", "" 'lari'"", "" 'ke mana'"", "" 'uang'"", "" 'kasih'"", "" 'bintang'"", "" 'transaksi'"", "" 'enam'"", "" 'puluh'"", "" 'sembilan'"", "" 'qloenam'"", "" 'enam'"", "" 'dibatalkan'""]",Sistem,negatif
5,"[""'membantu'"", "" 'keadan'"", "" 'pandemi'"", "" 'rumah'""]",Anekdot/Serbaneka,positif
5,"[""'senang'"", "" 'konsultasi'"", "" 'dokter'"", "" 'alhamdulilah'"", "" 'tenang'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'bagus'""]",Sistem,positif
5,"[""'membantu'"", "" 'informasi'"", "" 'kesehatan'"", "" 'butuhkan'""]",Anekdot/Serbaneka,positif
5,"[""'puas'"", "" 'membantu'"", "" 'terimakasi'"", "" 'aplikasi'"", "" 'halodic'"", "" 'dokter'"", "" 'bertugas'""]",Anekdot/Serbaneka,positif
2,"[""'susah'"", "" 'hubungkan'"", "" 'gopay'"", "" 'pin'"", "" 'dibilang'"", "" 'salah'""]",Anekdot/Serbaneka,negatif
5,"[""'terima'"", "" 'kasih'"", "" 'aplikasi'"", "" 'membantu'"", "" 'disat'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'pesan'"", "" 'kali'"", "" 'alhamdulilah'"", "" 'lancar'"", "" 'cepwt'"", "" 'bamget'""]",Sistem,positif
3,"[""'halo'"", "" 'doc'"", "" 'tolong'"", "" 'sertifikat'"", "" 'vaksin'"", "" 'kemarin'"", "" 'vaksin'"", "" 'makan'"", "" 'halodoc'"", "" 'mengeluarkan'"", "" 'tolong'"", "" 'usut'"", "" 'jelek'"", "" 'halodoc'"", "" 'tolong'"", "" 'difolow'"", "" 'up'"", "" 'kendala'"", "" 'terima kasih'""]",Sistem,netral
5,"[""'terima kasih'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'cepat'"", "" 'penanganan'"", "" 'terima kasih'"", "" 'ksih'"", "" 'halodoc'"", "" 'terbantu'"", "" 'disat'"", "" 'kondisi'"", "" 'mendesak'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'keadan'"", "" 'pandemi'"", "" 'covid'"", "" 'mantap'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'konsultas'"", "" 'semoga'"", "" 'cocok'"", "" 'obat'"", "" 'amin'""]",Anekdot/Serbaneka,positif
5,"[""'halodoc'"", "" 'bermanfat'"", "" 'konsultasi'"", "" 'kesehatan'"", "" 'cepat'""]",Sistem,positif
3,"[""'kakak'"", "" 'tlong'"", "" 'iya'"", "" 'percepat'"", "" 'proses'"", "" 'tes'"", "" 'pacar'"", "" 'kmaren'"", "" 'nungu'"", "" 'ac'"", "" 'gmna'"", "" 'mna'"", "" 'butuh'"", "" 'cpet'""]",Anekdot/Serbaneka,negatif
5,"[""'halo'"", "" 'dok'"", "" 'tolong'"", "" 'area'"", "" 'perluas'"", "" 'daerah'"", "" 'jawa'"", "" 'timur'"", "" 'khusus'"", "" 'blitar'""]",Anekdot/Serbaneka,negatif
4,"[""'penjelasan'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'disat'"", "" 'situasi'"", "" 'pandemi'"", "" 'repot'"", "" 'repot'"", "" 'rumah'""]",Anekdot/Serbaneka,positif
5,"[""'suka'"", "" 'memudahkan'"", "" 'terbilanh'"", "" 'sibuk'"", "" 'memeriksakan'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'ramah'"", "" 'membantu'"", "" 'terima kasih'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'bagus'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'alhamdulilah'"", "" 'kondisi'"", "" 'pandemic'"", "" 'berobat'"", "" 'rumah'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'mencari'"", "" 'solusi'"", "" 'kesehatan'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'ribet'"", "" 'antre'"", "" 'sat'"", "" 'beli'"", "" 'obat'""]",Sistem,positif
5,"[""'cepat'"", "" 'direspon'"", "" 'solusi'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'upload'"", "" 'resep'"", "" 'tingal'"", "" 'tungu'"", "" 'obat'"", "" 'antre'"", "" 'apotek'""]",Anekdot/Serbaneka,positif
4,"[""'bagus'"", "" 'opsi'"", "" 'tips'"", "" 'driver'"", "" 'gojek'""]",Anekdot/Serbaneka,negatif
5,"[""'recomend'"", "" 'membantu'"", "" 'terima kasih'"", "" 'halodoc'""]",Anekdot/Serbaneka,positif
5,"[""'mantap'"", "" 'rekomendasi'"", "" 'konsultasi'"", "" 'pergi'"", "" 'rumah'"", "" 'sakit'""]",Anekdot/Serbaneka,positif
5,"[""'diandalkan'""]",Anekdot/Serbaneka,positif
4,"[""'aplikasi'"", "" 'pelan'"", "" 'macet'"", "" 'tolong'"", "" 'server'"", "" 'perbaiki'"", "" 'terima kasih'""]",Sistem,negatif
3,"[""'tolong'"", "" 'alasan'"", "" 'pesanan'"", "" 'dibatalkan'"", "" 'batal'""]",Anekdot/Serbaneka,negatif
5,"[""'mudah'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'aplikasi'"", "" 'terima kasih'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'alhamdulilah'"", "" 'berbicara'"", "" 'ahli'"", "" 'self'"", "" 'diagnosis'""]",Pelayanan,positif
5,"[""'terbantu'"", "" 'aplikasi'"", "" 'halodoc'"", "" 'kondisi'"", "" 'pandemi'"", "" 'covid'"", "" 'sembilan'"", "" 'belas'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'beli'"", "" 'obat'"", "" 'urgent'"", "" 'terima kasih'"", "" 'halodoc'"", "" 'gojek'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'sat'"", "" 'darurat'"", "" 'konsultasi'"", "" 'obat'"", "" 'rumah'"", "" 'biaya'"", "" 'terjangkau'""]",Anekdot/Serbaneka,positif
5,"[""'alhamdulilah'"", "" 'membantu'"", "" 'isoman'""]",Anekdot/Serbaneka,positif
5,"[""'oke'"", "" 'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'ramah'""]",Pelayanan,positif
5,"[""'puas'"", "" 'pelayanan'"", "" 'halodoc'"", "" 'keluarga'""]",Pelayanan,positif
4,"[""'kadang'"", "" 'barang'"", "" 'kosong'""]",Anekdot/Serbaneka,negatif
5,"[""'solusi'"", "" 'sat'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'respon'"", "" 'dokter'"", "" 'cepat'"", "" 'penyampaian'"", "" 'padat'"", "" 'puas'"", "" 'pelayanan'"", "" 'halodoc'""]",Pelayanan,positif
5,"[""'pas'"", "" 'nemu'"", "" 'dokter'"", "" 'asyk'"", "" 'iya'"", "" 'asyik'"", "" 'dokter'"", "" 'super'"", "" 'galak'""]",Pelayanan,negatif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'sederhana'"", "" 'ribet'""]",Anekdot/Serbaneka,positif
5,"[""'terbantukan'"", "" 'rumah sakit'"", "" 'sat'"", "" 'pandemi'"", "" 'suka'""]",Anekdot/Serbaneka,positif
5,"[""'care'""]",Anekdot/Serbaneka,positif
1,"[""'instal'"", "" 'mingu'""]",Sistem,negatif
5,"[""'konsultasi'"", "" 'dokter'"", "" 'ramah'"", "" 'pengiriman'"", "" 'obat'"", "" 'super'"", "" 'cepat'"", "" 'terima kasih'""]",Pelayanan,positif
5,"[""'surat'"", "" 'keterangan'"", "" 'sakit'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'doker'"", "" 'ramah'"", "" 'ramah'"", "" 'chat'"", "" 'jam'"", "" 'pagi'"", "" 'dilayani'""]",Pelayanan,positif
5,"[""'cepat'"", "" 'respon'"", "" 'dokter'"", "" 'dita'"", "" 'kondisi'"", "" 'arahan'"", "" 'resep'"", "" 'obat'""]",Pelayanan,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'dokter'"", "" 'mantap'"", "" 'tertawa'"", "" 'wilayah'"", "" 'pengantaran'"", "" 'obat'"", "" 'luas'""]",Pelayanan,negatif
5,"[""'praktis'"", "" 'membantu'"", "" 'dikala'"", "" 'rumahatau'"", "" 'kantor'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'puas'"", "" 'mudah'"", "" 'konsultasi'"", "" 'dokter'""]",Anekdot/Serbaneka,positif
5,"[""'respon'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'senang'"", "" 'konsultasi'"", "" 'di sini'"", "" 'anti'"", "" 'khawatir'"", "" 'contact'""]",Pelayanan,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'pengiriman'"", "" 'cepat'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'cepat'"", "" 'kebutuhan'"", "" 'obat'"", "" 'obatan'"", "" 'konsultasi'"", "" 'kesehatan'""]",Anekdot/Serbaneka,positif
5,"[""'selamat'"", "" 'pagi'"", "" 'sertifikat'"", "" 'dibuka'"", "" 'vaksin'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'"", "" 'terima kasih'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'"", "" 'iya'"", "" 'pandemi'""]",Anekdot/Serbaneka,positif
5,"[""'terima'"", "" 'kasih'"", "" 'halodoc'"", "" 'membantu'"", "" 'sat'"", "" 'pandemic'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'terima kasih'"", "" 'halodoc'"", "" 'keluhan'"", "" 'customer service'"", "" 'cepat'"", "" 'menangapi'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
3,"[""'chat'"", "" 'balas'"", "" 'dokter'"", "" 'eh'"", "" 'saldo'"", "" 'in'"", "" 'jelek'""]",Anekdot/Serbaneka,negatif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'kali'"", "" 'pakai'"", "" 'aplikasi'"", "" 'lancar'"", "" 'informatif'""]",Anekdot/Serbaneka,positif
5,"[""'keren'"", "" 'praktis'"", "" 'terpercaya'""]",Anekdot/Serbaneka,positif
5,"[""'membantu'""]",Anekdot/Serbaneka,positif
5,"[""'aplikasi'"", "" 'membantu'"", "" 'kondisi'"", "" 'bedrest'""]",Sistem,positif
5,"[""'dokter'"", "" 'semoga'"", "" 'anak'"", "" 'lekas'"", "" 'sembuh'""]",Pelayanan,positif
